priority,priority_reasons,missing_fields,source_type,file_ext,doc_id,sha256,file_name,title,source_url,attachment_url,column,publisher,publish_date,doc_no,business_domain,regulatory_topic,source_site,version_status,effective_date,expiry_date,supersedes_doc_id,superseded_by_doc_id,version_group
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_207,,207_2022年10月保险业经营情况表_2022年10月保险业经营情况表.xlsx,2022年10月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_208,,208_2022年3季度保险业资金运用情况表_2022年三季度保险业资金运用情况表.xlsx,2022年三季度保险业资金运用情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险资金运用,资金运用情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_209,,209_2022年9月全国各地区原保险保费收入情况表_2022年09月全国各地区原保险保费收入情况表.xlsx,2022年09月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_210,,210_2022年9月人身险公司经营情况表_2022年09月人身险公司经营情况表.xlsx,2022年09月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_211,,211_2022年9月财产保险公司经营情况表_2022年09月财产保险公司经营情况表.xlsx,2022年09月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_212,,212_2022年9月保险业经营情况表_2022年09月保险业经营情况表.xlsx,2022年09月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_213,,213_2022年8月全国各地区原保险保费收入情况表_2022年08月全国各地区原保险保费收入情况表.xlsx,2022年08月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_214,,214_2022年8月人身险公司经营情况表_2022年08月人身险公司经营情况表.xlsx,2022年08月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_215,,215_2022年8月财产保险公司经营情况表_2022年08月财产保险公司经营情况表.xlsx,2022年08月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_216,,216_2022年8月保险业经营情况表_2022年08月保险业经营情况表.xlsx,2022年08月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_217,,217_2022年7月全国各地区原保险保费收入情况表_2022年07月全国各地区原保险保费收入情况表.xlsx,2022年07月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_218,,218_2022年7月人身险公司经营情况表_2022年07月人身险公司经营情况表.xlsx,2022年07月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_219,,219_2022年7月财产保险公司经营情况表_2022年07月财产保险公司经营情况表.xlsx,2022年07月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_220,,220_2022年7月保险业经营情况表_2022年07月保险业经营情况表.xlsx,2022年07月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_221,,221_2022年2季度保险业资金运用情况表_2022年二季度保险业资金运用情况表.xlsx,2022年二季度保险业资金运用情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险资金运用,资金运用情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_222,,222_2022年6月全国各地区原保险保费收入情况表_2022年06月全国各地区原保险保费收入情况表.xlsx,2022年06月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_223,,223_2022年6月人身险公司经营情况表_2022年06月人身险公司经营情况表.xlsx,2022年06月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_224,,224_2022年6月财产保险公司经营情况表_2022年06月财产保险公司经营情况表.xlsx,2022年06月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_225,,225_2022年6月保险业经营情况表_2022年06月保险业经营情况表.xlsx,2022年06月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_226,,226_2022年5月全国各地区原保险保费收入情况表_2022年05月全国各地区原保险保费收入情况表.xlsx,2022年05月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_227,,227_2022年5月人身险公司经营情况表_2022年05月人身险公司经营情况表.xlsx,2022年05月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_228,,228_2022年5月财产保险公司经营情况表_2022年05月财产保险公司经营情况表.xlsx,2022年05月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_229,,229_2022年5月保险业经营情况表_2022年05月保险业经营情况表.xlsx,2022年05月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_230,,230_2022年4月全国各地区原保险保费收入情况表_2022年04月全国各地区原保险保费收入情况表.xlsx,2022年04月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_231,,231_2022年4月人身险公司经营情况表_2022年04月人身险公司经营情况表.xlsx,2022年04月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_232,,232_2022年4月财产保险公司经营情况表_2022年04月财产保险公司经营情况表.xlsx,2022年04月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
